GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250173702023,250173702023,"Block Group 3, Census Tract 3702.02, Middlesex County, Massachusetts",365,70,20,22,17,19,18,20,0,12,8,12,0,12,9,14,0,12,0,12,0,12,10,16,48,35,59,37,35,31,59,41,82,62
1500000US250173702024,250173702024,"Block Group 4, Census Tract 3702.02, Middlesex County, Massachusetts",645,92,26,25,9,14,0,12,0,12,0,12,25,24,0,12,0,12,0,12,62,55,104,67,61,38,96,73,24,28,123,61,115,58
1500000US250173703001,250173703001,"Block Group 1, Census Tract 3703, Middlesex County, Massachusetts",65,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,23,29,0,12,0,12,30,49
1500000US250173703002,250173703002,"Block Group 2, Census Tract 3703, Middlesex County, Massachusetts",812,140,73,58,42,39,15,24,63,44,91,112,33,51,0,12,11,17,13,21,0,12,40,44,149,82,121,66,59,50,15,24,87,88
1500000US250173703003,250173703003,"Block Group 3, Census Tract 3703, Middlesex County, Massachusetts",229,73,0,12,0,12,25,19,0,12,27,44,0,12,33,45,13,20,9,16,14,23,13,21,16,26,13,22,35,38,16,27,15,25
1500000US250173703004,250173703004,"Block Group 4, Census Tract 3703, Middlesex County, Massachusetts",448,96,44,56,0,12,0,12,0,12,25,40,0,12,13,20,17,29,46,54,40,46,77,68,36,33,85,61,31,28,0,12,34,46
1500000US250173703005,250173703005,"Block Group 5, Census Tract 3703, Middlesex County, Massachusetts",252,78,17,27,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,31,24,30,38,38,47,31,35,12,20,69,68,11,17
1500000US250173703006,250173703006,"Block Group 6, Census Tract 3703, Middlesex County, Massachusetts",335,123,68,71,0,12,0,12,0,12,0,12,0,12,41,65,0,12,0,12,54,52,68,59,13,24,33,53,58,45,0,12,0,12
1500000US250173703007,250173703007,"Block Group 7, Census Tract 3703, Middlesex County, Massachusetts",368,81,47,61,0,12,16,26,0,12,0,12,14,22,11,17,13,22,18,30,17,28,17,27,81,59,55,48,39,39,16,25,24,30
1500000US250173704001,250173704001,"Block Group 1, Census Tract 3704, Middlesex County, Massachusetts",511,101,16,25,14,23,14,24,0,12,0,12,0,12,16,25,14,21,0,12,69,51,29,34,78,59,186,119,17,27,33,28,25,27
1500000US250173704002,250173704002,"Block Group 2, Census Tract 3704, Middlesex County, Massachusetts",512,119,43,49,0,12,0,12,27,32,12,20,0,12,0,12,0,12,54,68,29,33,64,54,92,85,71,52,23,31,49,48,48,75
1500000US250173704003,250173704003,"Block Group 3, Census Tract 3704, Middlesex County, Massachusetts",389,123,13,23,15,24,16,29,0,12,15,24,0,12,0,12,12,18,0,12,0,12,59,82,131,110,89,64,25,39,14,23,0,12
1500000US250173704004,250173704004,"Block Group 4, Census Tract 3704, Middlesex County, Massachusetts",246,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,11,18,0,12,10,16,84,65,55,66,27,32,45,50
1500000US250173704005,250173704005,"Block Group 5, Census Tract 3704, Middlesex County, Massachusetts",156,64,0,12,0,12,0,12,0,12,14,23,0,12,13,20,0,12,0,12,0,12,11,18,40,37,28,33,14,22,0,12,36,34
1500000US250173704006,250173704006,"Block Group 6, Census Tract 3704, Middlesex County, Massachusetts",374,79,13,22,0,12,28,36,0,12,28,31,25,32,27,31,0,12,14,23,21,33,71,52,85,56,0,12,0,12,34,32,28,32
1500000US250173731001,250173731001,"Block Group 1, Census Tract 3731, Middlesex County, Massachusetts",351,100,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,31,51,45,44,150,88,28,25,18,28,14,22,54,47
1500000US250173731002,250173731002,"Block Group 2, Census Tract 3731, Middlesex County, Massachusetts",346,97,0,12,12,22,0,12,38,61,20,37,14,23,0,12,0,12,20,31,15,25,12,21,53,64,12,19,22,25,50,44,78,52
1500000US250173731003,250173731003,"Block Group 3, Census Tract 3731, Middlesex County, Massachusetts",484,125,30,37,0,12,0,12,13,24,131,91,0,12,0,12,67,66,14,23,0,12,14,23,77,84,12,20,86,61,14,24,26,28
1500000US250173731004,250173731004,"Block Group 4, Census Tract 3731, Middlesex County, Massachusetts",397,95,0,12,41,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,61,63,75,53,11,18,9,18,117,79,71,57
1500000US250173731005,250173731005,"Block Group 5, Census Tract 3731, Middlesex County, Massachusetts",476,109,55,69,0,12,0,12,0,12,32,48,10,18,15,24,11,17,25,34,0,12,60,54,20,33,67,48,89,91,13,22,79,49
1500000US250173732001,250173732001,"Block Group 1, Census Tract 3732, Middlesex County, Massachusetts",644,121,60,44,70,54,67,48,16,18,23,21,44,39,0,12,12,20,16,18,64,54,41,41,65,56,37,35,12,15,102,79,15,21
1500000US250173732002,250173732002,"Block Group 2, Census Tract 3732, Middlesex County, Massachusetts",360,67,7,10,0,12,32,30,8,11,9,15,31,30,0,12,24,38,9,14,28,26,12,19,66,40,26,24,10,16,68,42,30,29
1500000US250173732003,250173732003,"Block Group 3, Census Tract 3732, Middlesex County, Massachusetts",343,60,0,12,0,12,0,12,0,12,10,15,14,12,35,43,0,12,0,12,0,12,24,22,97,41,23,18,38,25,42,51,60,32
1500000US250173732004,250173732004,"Block Group 4, Census Tract 3732, Middlesex County, Massachusetts",576,88,15,16,7,10,7,11,74,71,7,11,23,26,31,23,17,18,22,20,7,12,51,38,85,52,91,48,22,20,39,28,78,50
1500000US250173733001,250173733001,"Block Group 1, Census Tract 3733, Middlesex County, Massachusetts",208,50,0,12,8,12,0,12,5,8,0,12,0,12,6,10,14,17,0,12,7,11,22,20,18,17,3,6,75,58,31,25,19,19
1500000US250173733002,250173733002,"Block Group 2, Census Tract 3733, Middlesex County, Massachusetts",497,69,27,20,17,19,27,31,17,20,17,20,0,12,0,12,0,12,0,12,93,59,52,42,55,39,41,28,19,21,49,34,83,42
1500000US250173733003,250173733003,"Block Group 3, Census Tract 3733, Middlesex County, Massachusetts",419,83,27,42,0,12,0,12,46,45,0,12,0,12,0,12,0,12,41,53,17,20,35,24,17,21,61,39,34,24,28,30,113,76
1500000US250173734001,250173734001,"Block Group 1, Census Tract 3734, Middlesex County, Massachusetts",844,75,26,25,12,19,21,22,14,17,53,55,5,9,67,40,36,25,5,8,23,20,89,46,52,38,48,31,119,56,68,38,206,63
1500000US250173734002,250173734002,"Block Group 2, Census Tract 3734, Middlesex County, Massachusetts",571,66,19,22,10,15,11,17,0,12,15,24,12,18,0,12,0,12,0,12,22,23,105,69,29,24,57,30,56,45,36,30,199,87
1500000US250173735001,250173735001,"Block Group 1, Census Tract 3735, Middlesex County, Massachusetts",254,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,9,14,7,12,0,12,16,17,8,13,70,36,136,33
1500000US250173735002,250173735002,"Block Group 2, Census Tract 3735, Middlesex County, Massachusetts",641,76,28,17,32,41,42,48,8,12,8,12,35,40,0,12,8,14,0,12,22,26,46,30,42,30,14,18,36,37,81,44,239,64
1500000US250173735003,250173735003,"Block Group 3, Census Tract 3735, Middlesex County, Massachusetts",357,64,0,12,0,12,0,12,0,12,23,17,14,17,22,33,0,12,0,12,60,64,15,17,48,32,14,16,15,18,28,19,118,47
1500000US250173735004,250173735004,"Block Group 4, Census Tract 3735, Middlesex County, Massachusetts",622,64,0,12,9,14,0,12,7,12,37,47,0,12,0,12,0,12,8,12,7,12,22,19,85,65,31,25,29,23,38,25,349,57
1500000US250173736001,250173736001,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",254,46,5,8,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,12,17,30,24,31,16,24,22,24,23,16,9,106,40
1500000US250173736002,250173736002,"Block Group 2, Census Tract 3736, Middlesex County, Massachusetts",183,47,0,12,0,12,0,12,0,12,0,12,20,32,0,12,9,14,0,12,0,12,23,27,6,9,15,16,16,17,12,12,82,34
1500000US250173736003,250173736003,"Block Group 3, Census Tract 3736, Middlesex County, Massachusetts",534,47,17,15,21,16,29,38,0,12,6,9,5,8,14,14,6,9,0,12,11,12,27,23,20,16,43,28,15,12,61,32,259,60
1500000US250173737001,250173737001,"Block Group 1, Census Tract 3737, Middlesex County, Massachusetts",281,36,0,12,0,12,6,11,0,12,0,12,19,20,0,12,0,12,0,12,15,18,10,15,25,20,25,20,6,11,52,33,123,43
1500000US250173737002,250173737002,"Block Group 2, Census Tract 3737, Middlesex County, Massachusetts",357,53,7,10,8,13,0,12,0,12,0,12,8,12,0,12,0,12,0,12,6,10,15,16,78,46,31,25,17,18,41,28,146,43
1500000US250173737003,250173737003,"Block Group 3, Census Tract 3737, Middlesex County, Massachusetts",445,57,8,12,0,12,8,12,26,29,0,12,9,14,0,12,0,12,0,12,30,26,0,12,61,48,10,17,67,46,31,34,195,51
1500000US250173737004,250173737004,"Block Group 4, Census Tract 3737, Middlesex County, Massachusetts",213,34,0,12,0,12,0,12,9,16,11,18,12,19,0,12,8,12,6,10,0,12,7,10,0,12,17,21,24,18,0,12,119,34
1500000US250173738001,250173738001,"Block Group 1, Census Tract 3738, Middlesex County, Massachusetts",762,114,10,16,36,56,0,12,0,12,0,12,0,12,23,26,13,21,0,12,34,40,46,40,148,97,102,58,15,24,75,61,260,106
1500000US250173738002,250173738002,"Block Group 2, Census Tract 3738, Middlesex County, Massachusetts",719,111,29,33,12,20,0,12,26,21,0,12,48,34,52,43,26,30,0,12,29,33,36,34,124,70,54,50,59,67,97,56,127,71
1500000US250173738003,250173738003,"Block Group 3, Census Tract 3738, Middlesex County, Massachusetts",635,108,0,12,95,93,80,55,44,42,0,12,12,19,42,40,0,12,11,19,14,22,26,31,88,58,73,52,7,14,8,14,135,70
1500000US250173738004,250173738004,"Block Group 4, Census Tract 3738, Middlesex County, Massachusetts",272,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,18,29,32,30,23,35,29,34,73,67,85,62
1500000US250173739001,250173739001,"Block Group 1, Census Tract 3739, Middlesex County, Massachusetts",1054,108,62,63,26,29,49,45,13,21,28,32,15,24,40,38,16,26,52,42,13,21,87,94,57,45,117,94,45,44,103,64,331,128
1500000US250173739002,250173739002,"Block Group 2, Census Tract 3739, Middlesex County, Massachusetts",666,107,0,12,0,12,0,12,29,45,19,31,0,12,0,12,0,12,0,12,16,26,0,12,22,26,14,22,45,44,51,49,470,116
1500000US250173739003,250173739003,"Block Group 3, Census Tract 3739, Middlesex County, Massachusetts",520,95,32,37,0,12,0,12,53,68,0,12,0,12,0,12,0,12,0,12,17,28,0,12,28,33,61,45,22,28,86,60,221,79
1500000US250173739004,250173739004,"Block Group 4, Census Tract 3739, Middlesex County, Massachusetts",304,72,0,12,14,22,0,12,19,30,15,25,0,12,0,12,17,28,0,12,0,12,16,25,17,26,16,25,37,28,35,37,118,67
1500000US250173740001,250173740001,"Block Group 1, Census Tract 3740, Middlesex County, Massachusetts",509,69,22,26,0,12,0,12,0,12,12,14,13,19,19,28,7,10,8,14,17,20,27,20,81,44,72,65,49,32,40,28,142,52
1500000US250173740002,250173740002,"Block Group 2, Census Tract 3740, Middlesex County, Massachusetts",730,96,113,81,28,20,27,21,14,19,0,12,14,13,7,11,7,12,37,27,13,15,36,26,6,10,87,61,57,41,83,41,201,63
1500000US250173740003,250173740003,"Block Group 3, Census Tract 3740, Middlesex County, Massachusetts",484,60,0,12,6,10,7,12,24,27,0,12,6,9,0,12,0,12,9,13,26,21,5,9,75,44,63,42,46,35,123,54,94,40
1500000US250173741001,250173741001,"Block Group 1, Census Tract 3741, Middlesex County, Massachusetts",902,103,81,65,53,68,38,32,0,12,56,42,28,28,0,12,16,18,15,22,45,38,88,42,90,49,143,63,7,11,130,56,112,55
1500000US250173741002,250173741002,"Block Group 2, Census Tract 3741, Middlesex County, Massachusetts",593,95,32,25,31,28,17,27,11,18,19,28,50,46,0,12,8,12,8,13,7,12,49,30,84,54,85,53,18,21,104,62,70,46
1500000US250173741003,250173741003,"Block Group 3, Census Tract 3741, Middlesex County, Massachusetts",437,76,0,12,0,12,23,21,8,13,18,29,33,40,29,31,7,11,0,12,9,13,28,28,97,51,37,31,31,29,44,33,73,39
1500000US250173742001,250173742001,"Block Group 1, Census Tract 3742, Middlesex County, Massachusetts",379,58,8,13,0,12,0,12,7,12,8,13,6,11,15,20,0,12,8,12,8,12,0,12,45,31,42,30,71,49,30,24,131,40
1500000US250173742002,250173742002,"Block Group 2, Census Tract 3742, Middlesex County, Massachusetts",717,70,6,10,13,16,0,12,25,28,15,16,7,11,0,12,0,12,30,46,24,29,32,24,66,38,31,25,44,34,123,58,301,77
1500000US250173742003,250173742003,"Block Group 3, Census Tract 3742, Middlesex County, Massachusetts",473,56,0,12,16,18,8,12,8,12,0,12,10,14,15,16,8,12,0,12,0,12,18,20,23,23,65,36,36,28,49,38,217,66
1500000US250173743001,250173743001,"Block Group 1, Census Tract 3743, Middlesex County, Massachusetts",443,38,9,14,16,17,8,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,33,26,25,24,29,22,57,35,47,32,213,59
1500000US250173743002,250173743002,"Block Group 2, Census Tract 3743, Middlesex County, Massachusetts",542,47,29,35,0,12,0,12,32,36,8,12,12,15,0,12,0,12,0,12,36,26,15,18,13,16,77,45,21,18,93,59,206,64
1500000US250173743003,250173743003,"Block Group 3, Census Tract 3743, Middlesex County, Massachusetts",347,44,0,12,9,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,11,17,9,15,6,9,34,24,28,24,70,33,172,58
1500000US250173744001,250173744001,"Block Group 1, Census Tract 3744, Middlesex County, Massachusetts",419,76,0,12,31,26,17,26,0,12,0,12,0,12,0,12,0,12,0,12,12,20,61,71,16,26,30,36,0,12,0,12,252,81
1500000US250173744002,250173744002,"Block Group 2, Census Tract 3744, Middlesex County, Massachusetts",352,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,17,27,18,27,40,40,63,53,201,65
1500000US250173744003,250173744003,"Block Group 3, Census Tract 3744, Middlesex County, Massachusetts",347,93,0,12,0,12,0,12,18,29,38,40,0,12,0,12,0,12,15,26,17,27,0,12,0,12,18,27,30,35,13,20,198,94
1500000US250173744004,250173744004,"Block Group 4, Census Tract 3744, Middlesex County, Massachusetts",789,109,17,28,96,53,28,32,35,41,29,34,0,12,14,21,32,37,14,23,46,41,34,39,34,36,20,33,13,21,58,46,319,118
1500000US250173744005,250173744005,"Block Group 5, Census Tract 3744, Middlesex County, Massachusetts",290,65,0,12,0,12,15,25,16,26,19,28,12,19,0,12,0,12,20,32,0,12,0,12,0,12,20,19,15,25,22,33,151,61
1500000US250173745001,250173745001,"Block Group 1, Census Tract 3745, Middlesex County, Massachusetts",273,47,0,12,0,12,0,12,9,14,0,12,11,17,9,13,12,18,0,12,0,12,0,12,8,12,83,51,0,12,26,21,115,42
1500000US250173745002,250173745002,"Block Group 2, Census Tract 3745, Middlesex County, Massachusetts",538,83,21,23,8,13,0,12,21,22,49,51,10,15,38,33,0,12,0,12,37,30,50,35,67,37,53,34,62,52,45,32,77,50
1500000US250173745003,250173745003,"Block Group 3, Census Tract 3745, Middlesex County, Massachusetts",261,43,0,12,0,12,0,12,0,12,6,11,12,20,17,19,20,22,0,12,5,9,8,13,48,35,33,26,33,18,9,14,70,41
1500000US250173745004,250173745004,"Block Group 4, Census Tract 3745, Middlesex County, Massachusetts",332,83,9,14,0,12,10,16,0,12,0,12,0,12,6,10,0,12,24,38,10,15,36,30,37,29,0,12,57,56,97,79,46,26
1500000US250173745005,250173745005,"Block Group 5, Census Tract 3745, Middlesex County, Massachusetts",311,59,0,12,0,12,0,12,10,15,28,34,0,12,0,12,0,12,0,12,31,49,0,12,37,29,12,18,46,34,56,49,91,43
1500000US250173746001,250173746001,"Block Group 1, Census Tract 3746, Middlesex County, Massachusetts",549,59,18,20,0,12,0,12,9,15,10,16,9,14,19,22,11,17,19,20,35,26,36,44,34,20,85,43,53,31,82,41,129,53
1500000US250173746002,250173746002,"Block Group 2, Census Tract 3746, Middlesex County, Massachusetts",412,73,18,19,8,12,10,15,19,20,10,16,9,14,59,53,0,12,21,24,30,24,18,20,55,34,30,26,27,25,27,25,71,36
1500000US250173746003,250173746003,"Block Group 3, Census Tract 3746, Middlesex County, Massachusetts",516,68,0,12,8,12,0,12,0,12,0,12,0,12,0,12,33,37,9,13,24,22,30,26,46,28,91,43,83,48,88,40,104,51
1500000US250173746004,250173746004,"Block Group 4, Census Tract 3746, Middlesex County, Massachusetts",422,64,9,15,8,12,0,12,9,15,20,22,19,20,43,60,0,12,40,30,18,19,24,35,47,32,55,32,10,15,58,34,62,34
1500000US250173747001,250173747001,"Block Group 1, Census Tract 3747, Middlesex County, Massachusetts",1064,93,16,19,32,25,22,20,16,19,36,27,30,27,28,19,24,21,14,16,30,20,102,72,123,64,142,73,59,40,208,74,182,69
1500000US250173747002,250173747002,"Block Group 2, Census Tract 3747, Middlesex County, Massachusetts",725,91,38,33,17,19,21,20,29,35,15,17,0,12,39,47,22,21,16,17,48,32,28,27,79,32,92,51,19,21,85,54,177,65
1500000US250173748001,250173748001,"Block Group 1, Census Tract 3748, Middlesex County, Massachusetts",386,61,12,17,0,12,8,13,0,12,11,17,7,11,0,12,0,12,10,16,0,12,32,26,11,18,74,46,88,52,42,32,91,45
1500000US250173748002,250173748002,"Block Group 2, Census Tract 3748, Middlesex County, Massachusetts",495,72,12,13,8,12,34,28,12,13,20,18,50,38,6,9,41,34,0,12,14,15,48,41,19,19,10,15,65,37,36,26,120,46
1500000US250173748003,250173748003,"Block Group 3, Census Tract 3748, Middlesex County, Massachusetts",451,70,19,20,18,21,52,48,0,12,29,29,0,12,14,18,8,13,33,30,7,12,16,20,22,20,18,22,7,10,29,22,179,59
1500000US250173821001,250173821001,"Block Group 1, Census Tract 3821, Middlesex County, Massachusetts",524,63,8,13,0,12,0,12,0,12,0,12,0,12,6,10,11,17,18,20,49,36,38,31,93,46,122,56,14,19,63,37,102,50
1500000US250173821002,250173821002,"Block Group 2, Census Tract 3821, Middlesex County, Massachusetts",304,55,13,21,0,12,6,10,0,12,0,12,19,20,0,12,11,17,0,12,64,54,21,16,8,12,34,30,27,25,39,31,62,34
1500000US250173821003,250173821003,"Block Group 3, Census Tract 3821, Middlesex County, Massachusetts",356,57,0,12,0,12,0,12,11,17,0,12,12,20,0,12,13,20,34,45,0,12,27,24,41,33,51,36,50,37,77,48,40,31
1500000US250173821004,250173821004,"Block Group 4, Census Tract 3821, Middlesex County, Massachusetts",309,59,0,12,0,12,0,12,19,21,0,12,0,12,0,12,0,12,0,12,20,23,22,24,23,21,31,25,70,65,89,42,35,32
1500000US250173821005,250173821005,"Block Group 5, Census Tract 3821, Middlesex County, Massachusetts",351,55,0,12,31,29,0,12,20,25,10,14,18,21,28,28,0,12,10,15,0,12,8,10,27,24,50,32,46,31,84,47,19,17
1500000US250173822001,250173822001,"Block Group 1, Census Tract 3822, Middlesex County, Massachusetts",543,105,9,15,0,12,9,13,33,32,0,12,23,23,19,21,31,30,9,14,18,21,26,25,55,46,132,56,56,40,60,54,63,54
1500000US250173822002,250173822002,"Block Group 2, Census Tract 3822, Middlesex County, Massachusetts",497,107,0,12,8,14,0,12,0,12,0,12,8,12,9,15,0,12,15,23,50,73,54,72,9,15,159,72,71,48,43,34,71,41
1500000US250173822003,250173822003,"Block Group 3, Census Tract 3822, Middlesex County, Massachusetts",365,82,0,12,0,12,0,12,0,12,20,25,29,45,9,15,0,12,10,16,16,24,80,49,30,25,19,24,26,25,51,39,75,50
1500000US250173822004,250173822004,"Block Group 4, Census Tract 3822, Middlesex County, Massachusetts",566,78,0,12,0,12,0,12,0,12,10,15,0,12,0,12,15,17,9,14,50,43,61,45,35,33,53,35,55,40,155,89,123,56
1500000US250173823001,250173823001,"Block Group 1, Census Tract 3823, Middlesex County, Massachusetts",398,85,14,23,27,29,0,12,0,12,37,42,66,61,0,12,25,41,0,12,88,62,0,12,61,56,23,27,17,25,0,12,40,40
1500000US250173823002,250173823002,"Block Group 2, Census Tract 3823, Middlesex County, Massachusetts",892,103,48,42,12,19,46,45,24,29,25,28,41,38,0,12,36,36,50,43,51,40,17,28,87,73,111,67,52,48,115,70,177,72
1500000US250173823003,250173823003,"Block Group 3, Census Tract 3823, Middlesex County, Massachusetts",376,73,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,11,16,0,12,25,31,50,45,0,12,57,36,212,85
1500000US250173823004,250173823004,"Block Group 4, Census Tract 3823, Middlesex County, Massachusetts",545,78,0,12,20,30,0,12,0,12,0,12,18,28,0,12,13,21,0,12,11,16,14,23,52,43,105,65,67,47,107,67,138,75
1500000US250173824001,250173824001,"Block Group 1, Census Tract 3824, Middlesex County, Massachusetts",682,88,27,25,0,12,26,40,10,15,33,44,29,33,29,47,50,53,9,14,27,27,80,53,45,33,71,37,37,29,115,61,94,43
1500000US250173824002,250173824002,"Block Group 2, Census Tract 3824, Middlesex County, Massachusetts",828,83,52,36,69,37,158,73,52,56,45,28,8,14,30,29,0,12,0,12,24,22,23,21,82,46,28,26,35,28,93,58,129,48
1500000US250173824003,250173824003,"Block Group 3, Census Tract 3824, Middlesex County, Massachusetts",416,49,0,12,8,12,0,12,31,29,16,20,7,11,10,16,10,16,0,12,23,27,48,30,16,18,40,24,69,38,86,35,52,33
1500000US250173825001,250173825001,"Block Group 1, Census Tract 3825, Middlesex County, Massachusetts",658,92,8,12,0,12,30,41,10,16,21,32,9,13,0,12,7,12,0,12,16,19,92,57,40,27,92,43,85,56,131,51,117,59
1500000US250173825002,250173825002,"Block Group 2, Census Tract 3825, Middlesex County, Massachusetts",533,98,28,32,16,26,27,35,41,32,0,12,40,43,23,28,22,25,0,12,71,56,84,58,6,12,51,38,38,32,46,53,40,27
1500000US250173825003,250173825003,"Block Group 3, Census Tract 3825, Middlesex County, Massachusetts",623,110,19,21,6,11,8,13,35,31,9,13,15,23,9,13,33,29,23,22,50,43,34,27,98,45,32,26,40,37,46,27,166,98
1500000US250173826011,250173826011,"Block Group 1, Census Tract 3826.01, Middlesex County, Massachusetts",1192,145,19,31,17,28,39,58,34,40,36,39,66,64,71,89,17,28,45,46,219,118,98,73,250,122,115,91,18,28,118,69,30,36
1500000US250173826012,250173826012,"Block Group 2, Census Tract 3826.01, Middlesex County, Massachusetts",541,151,82,71,0,12,0,12,34,41,0,12,23,35,75,80,0,12,84,109,8,16,37,45,71,67,52,39,75,100,0,12,0,12
1500000US250173826013,250173826013,"Block Group 3, Census Tract 3826.01, Middlesex County, Massachusetts",614,113,49,56,25,41,34,54,23,36,0,12,0,12,0,12,59,53,0,12,0,12,17,27,95,65,29,36,58,43,88,62,137,67
1500000US250173826021,250173826021,"Block Group 1, Census Tract 3826.02, Middlesex County, Massachusetts",199,64,8,12,56,64,19,21,7,13,0,12,0,12,9,15,0,12,8,12,0,12,0,12,30,36,13,21,17,19,21,23,11,19
1500000US250173826022,250173826022,"Block Group 2, Census Tract 3826.02, Middlesex County, Massachusetts",474,86,37,45,0,12,0,12,10,15,0,12,0,12,0,12,9,14,0,12,27,20,24,19,60,59,28,25,45,32,120,64,114,75
1500000US250173826023,250173826023,"Block Group 3, Census Tract 3826.02, Middlesex County, Massachusetts",539,85,0,12,33,40,0,12,9,15,7,11,53,50,31,25,6,10,0,12,39,35,34,31,38,28,37,30,48,26,87,51,117,87
1500000US250173826024,250173826024,"Block Group 4, Census Tract 3826.02, Middlesex County, Massachusetts",661,83,19,22,36,29,26,24,30,35,68,56,17,18,20,21,0,12,15,17,26,30,26,23,54,37,35,29,117,63,94,57,78,49
1500000US250173831011,250173831011,"Block Group 1, Census Tract 3831.01, Middlesex County, Massachusetts",809,97,171,91,70,48,77,58,44,41,47,45,15,17,21,34,15,12,53,43,82,48,32,31,86,50,69,64,0,12,0,12,27,24
1500000US250173831012,250173831012,"Block Group 2, Census Tract 3831.01, Middlesex County, Massachusetts",511,87,53,44,23,28,32,36,33,38,96,75,63,46,16,21,0,12,28,43,50,49,9,15,31,26,59,55,18,28,0,12,0,12
1500000US250173831021,250173831021,"Block Group 1, Census Tract 3831.02, Middlesex County, Massachusetts",833,128,99,60,78,57,0,12,100,70,77,71,41,41,76,59,31,27,63,58,65,52,90,69,30,32,61,49,22,35,0,12,0,12
1500000US250173831022,250173831022,"Block Group 2, Census Tract 3831.02, Middlesex County, Massachusetts",1056,130,114,56,175,82,70,50,47,39,91,66,105,58,51,41,34,35,42,42,90,52,63,66,72,46,77,58,19,29,6,12,0,12
1500000US250173832001,250173832001,"Block Group 1, Census Tract 3832, Middlesex County, Massachusetts",653,165,110,105,76,74,0,12,15,25,91,93,52,59,0,12,34,42,0,12,18,20,37,43,121,113,71,81,0,12,5,8,23,28
1500000US250173832002,250173832002,"Block Group 2, Census Tract 3832, Middlesex County, Massachusetts",392,88,0,12,25,40,0,12,19,19,29,32,0,12,13,20,20,23,8,12,56,45,30,34,53,40,81,63,0,12,48,61,10,17
1500000US250173832003,250173832003,"Block Group 3, Census Tract 3832, Middlesex County, Massachusetts",448,132,9,15,0,12,17,27,59,78,12,19,15,26,47,38,0,12,26,30,45,48,123,106,64,83,22,25,0,12,9,15,0,12
1500000US250173832004,250173832004,"Block Group 4, Census Tract 3832, Middlesex County, Massachusetts",643,138,52,43,0,12,24,30,67,55,17,27,0,12,12,19,12,19,0,12,73,75,61,58,118,67,124,90,64,48,10,15,9,16
1500000US250173833001,250173833001,"Block Group 1, Census Tract 3833, Middlesex County, Massachusetts",580,100,51,57,87,59,55,54,44,33,35,40,8,13,81,70,16,17,39,39,16,18,80,50,26,24,26,42,16,20,0,12,0,12
